2023-07-27 23:36:48,971 DEBUG   SenderThread:17556 [sender.py:send_request():406] send_request: stop_status
2023-07-27 23:36:49,926 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:36:50,305 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: status_report
2023-07-27 23:36:50,940 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\config.yaml
2023-07-27 23:36:51,949 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:36:53,967 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:36:55,965 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: status_report
2023-07-27 23:36:55,966 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: partial_history
2023-07-27 23:36:55,967 DEBUG   SenderThread:17556 [sender.py:send():379] send: history
2023-07-27 23:36:55,968 DEBUG   SenderThread:17556 [sender.py:send_request():406] send_request: summary_record
2023-07-27 23:36:55,971 INFO    SenderThread:17556 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-07-27 23:36:55,980 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:36:55,981 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\wandb-summary.json
